ID;UM_NAMES
3687;Перспективная ул.
3688;Центральная ул.
3689;Черничный пр.
3690;Кантемировская ул.
3691;Рабочая ул.
3692;ул. Вишнёвый Сад
3693;Нагорная ул.
3694;Молодёжная ул.
3695;Московская ул.
3696;Производственная ул.
3697;Терминальный пр.
3698;Тупиковый пр.
3699;Привольная ул.
3700;Космическая ул.
3701;Огородная ул.
3702;Приозёрная ул.
3703;Огородный пер.
3704;Полевой пер.
3705;Садовый пер.
3706;Октябрьская ул.
3707;Вишнёвая ул.
3708;Центральная ул.
3709;Озёрная ул.
3710;1-я Железнодорожная ул.
3711;Юбилейная ул.
3712;Школьная ул.
3713;Дачная ул.
3714;3-й Северный пер.
3715;4-й Северный пер.
3716;Уренгойская ул.
3717;Южная ул.
3718;Маковая ул.
3719;ул. Газовиков
3720;ул. Маяковского
3721;ул. Лесная Слобода
3722;Б. Бурцевский пер.
3723;М. Бурцевский пер.
3724;Новобурцевская ул.
3725;1-й Новобурцевский пер.
3726;2-й Новобурцевский пер.
3727;3-й Новобурцевский пер.
3728;4-й Новобурцевский пер.
3729;5-й Новобурцевский пер.
3730;ул. Братьев Гримм
3731;Кнутовская ул.
3732;Большой бульв.
3733;ул. Александра Попова
3734;ул. Нобеля
3735;ул. Сикорского
3736;ул. Адама Смита
3737;ул. Николы Теслы
3738;ул. Кулибина
3739;ул. Зворыкина
3740;ул. Эйнштейна
3741;ул. Блеза Паскаля
3742;ул. Джеймса Максвелла
3743;ул. Малевича
3744;ул. Алессандро Вольта
3745;ул. Вильгельма Рентгена
3746;ул. Андерсена
3747;Буковая аллея
3748;ул. Акиньшинская
3749;ул. Юрьев Сад
3750;Земляничная ул.
3751;1-я Фиалковая ул.
3752;2-я Фиалковая ул.
3753;3-я Фиалковая ул.
3754;4-я Фиалковая ул.
3755;5-я Фиалковая ул.
3756;6-я Фиалковая ул.
3757;ул. Татьянин Парк
3758;ул. Зелёная Горка
3759;ул. Нильса Бора
3760;ул. Семёна Гордого
3761;ул. Ивана Калиты
3762;ул. Николинские Ключи
3763;ул. Нагибина
3764;ул. Николая Клюева
3765;ул. Фёдора Сологуба
3766;ул. Петра Орешина
3767;пр. Сергея Клычкова
3768;пр. Семёна Кирсанова
3769;пр. Константина Бальмонта
3770;ул. Геологов
3771;ул. Старателей
3772;ул. Суходолье
3773;ул. Высоцкого
3774;ул. Святослава Рихтера
3775;ул. Академика Самарского
3776;Певчий бульв.
3777;Журавлиная ул.
3778;1-я Скворцовая ул.
3779;2-я Скворцовая ул.
3780;3-я Скворцовая ул.
3781;4-я Скворцовая ул.
3782;5-я Скворцовая ул.
3783;6-я Скворцовая ул.
3784;7-я Скворцовая ул.
3785;8-я Скворцовая ул.
3786;9-я Скворцовая ул.
3787;10-я Скворцовая ул.
3788;Дунайская ул.
3789;1-й Дунайский пер.
3790;2-й Дунайский пер.
3791;3-й Дунайский пер.
3792;4-й Дунайский пер.
3793;Моравская ул.
3794;1-й Моравский пер.
3795;2-й Моравский пер.
3796;3-й Моравский пер.
3797;Ловатская ул.
3798;Двинская ул.
3799;1-й Двинский пер.
3800;2-й Двинский пер.
3801;3-й Двинский пер.
3802;4-й Двинский пер.
3803;Каракашевская ул.
3804;1-й Тюляевский пер.
3805;2-й Тюляевский пер.
3806;ул. Писательские Дачи
3807;ул. Канторовича
3808;ул. Академика Ласкорина
3809;Битцевский пр.
3810;1-й Рогозининский пер.
3811;2-й Рогозининский пер.
3812;3-й Рогозининский пер.
3813;1-й Рушниковский пер.
3814;2-й Рушниковский пер.
3815;3-й Рушниковский пер.
3816;4-й Рушниковский пер.
3817;ул. Зарянова
3818;ул. Коломникова
3819;ул. Академика Полякова
3820;ул. Матушкина
3821;ул. Лепёшкиных
3822;Тюляевская ул.
3823;Тюляевский пр.
3824;Андреевский мост
3825;Живописный мост
3826;мост Богдана Хмельницкого
3827;Новоарбатский мост
3828;Косой пер.
3829;ул. Калинина
3830;Крюковская эстакада
3831;ул. Лужники
3832;Матросский мост
3833;1-й км МКАД
3834;2-й км МКАД
3835;3-й км МКАД
3836;4-й км МКАД
3837;5-й км МКАД
3838;6-й км МКАД
3839;7-й км МКАД
3840;8-й км МКАД
3841;9-й км МКАД
3842;10-й км МКАД
3843;11-й км МКАД
3844;12-й км МКАД
3845;13-й км МКАД
3846;14-й км МКАД
3847;15-й км МКАД
3848;16-й км МКАД
3849;17-й км МКАД
3850;18-й км МКАД
3851;19-й км МКАД
3852;20-й км МКАД
3853;21-й км МКАД
3854;22-й км МКАД
3855;23-й км МКАД
3856;24-й км МКАД
3857;25-й км МКАД
3858;26-й км МКАД
3859;27-й км МКАД
3860;28-й км МКАД
3861;29-й км МКАД
3862;30-й км МКАД
3863;31-й км МКАД
3864;32-й км МКАД
3865;33-й км МКАД
3866;34-й км МКАД
3867;35-й км МКАД
3868;36-й км МКАД
3869;37-й км МКАД
3870;38-й км МКАД
3871;39-й км МКАД
3872;40-й км МКАД
3873;41-й км МКАД
3874;42-й км МКАД
3875;43-й км МКАД
3876;44-й км МКАД
3877;45-й км МКАД
3878;46-й км МКАД
3879;47-й км МКАД
3880;48-й км МКАД
3881;49-й км МКАД
3882;50-й км МКАД
3883;51-й км МКАД
3884;52-й км МКАД
3885;53-й км МКАД
3886;54-й км МКАД
3887;55-й км МКАД
3888;56-й км МКАД
3889;57-й км МКАД
3890;58-й км МКАД
3891;59-й км МКАД
3892;60-й км МКАД
3893;61-й км МКАД
3894;62-й км МКАД
3895;63-й км МКАД
3896;64-й км МКАД
3897;65-й км МКАД
3898;66-й км МКАД
3899;67-й км МКАД
3900;68-й км МКАД
3901;69-й км МКАД
3902;70-й км МКАД
3903;71-й км МКАД
3904;72-й км МКАД
3905;73-й км МКАД
3906;74-й км МКАД
3907;75-й км МКАД
3908;76-й км МКАД
3909;77-й км МКАД
3910;78-й км МКАД
3911;79-й км МКАД
3912;80-й км МКАД
3913;81-й км МКАД
3914;82-й км МКАД
3915;83-й км МКАД
3916;84-й км МКАД
3917;85-й км МКАД
3918;86-й км МКАД
3919;87-й км МКАД
3920;88-й км МКАД
3921;89-й км МКАД
3922;90-й км МКАД
3923;91-й км МКАД
3924;92-й км МКАД
3925;93-й км МКАД
3926;94-й км МКАД
3927;95-й км МКАД
3928;96-й км МКАД
3929;97-й км МКАД
3930;98-й км МКАД
3931;99-й км МКАД
3932;100-й км МКАД
3933;101-й км МКАД
3934;102-й км МКАД
3935;103-й км МКАД
3936;104-й км МКАД
3937;105-й км МКАД
3938;106-й км МКАД
3939;107-й км МКАД
3940;108-й км МКАД
3941;109-й км МКАД
3942;Новоясеневский туп.
3943;Новоандреевский мост
3944;Переведеновский туп.
3945;пр. № 474
3946;пр. № 4801
3947;пр. № 4807
3948;пр. № 4921
3949;пр. № 4922
